261945,1374320,Private room,Westmorland,55,5.0,2,1.0,90.0,1.0
11498753,47432968,Entire home/apt,Bryndwr,12,5.0,2,1.0,82.0,2.0
9202186,43630831,Entire home/apt,Opawa,28,4.5,2,1.0,60.0,2.0
9199819,39893034,Entire home/apt,Somerfield,6,4.5,4,2.0,112.0,2.0
11656479,4831324,Private room,St Albans West,19,4.5,2,1.0,37.0,1.0
4394839,22664885,Private room,Barrington North,149,5.0,2,1.0,37.0,1.0
7016099,10732164,Private room,Aorangi,4,5.0,2,1.0,41.0,1.0
10293786,52953757,Private room,Sawyers Arms,7,5.0,2,1.0,73.0,1.0
1461771,6353005,Entire home/apt,Mt Pleasant,5,5.0,3,2.0,146.0,3.0
6927289,36303638,Private room,Bromley,14,5.0,1,1.0,25.0,1.0
13548139,77984121,Private room,Westhaven,3,4.0,4,1.0,45.0,1.0
8058339,42560708,Private room,Richmond North,45,4.5,2,1.0,45.0,1.0
10397520,7580228,Private room,Mairehau,5,5.0,2,1.0,27.0,2.0
13435306,28958504,Private room,Avon Loop,8,4.5,2,1.0,41.0,1.0
10480925,7580228,Private room,Shirley West,14,5.0,1,1.0,27.0,2.0
13032367,72026755,Entire home/apt,Avon Loop,3,4.5,2,0.0,68.0,1.0
2527596,9490142,Private room,Avonhead West,11,4.5,2,1.0,74.0,1.0
12660641,45236495,Private room,Ferrymead,6,5.0,2,1.0,15.0,1.0
7878124,41527093,Entire home/apt,Avon Loop,38,5.0,4,2.0,142.0,2.0
5973157,14612054,Private room,Avon Loop,152,5.0,2,1.0,60.0,1.0
13733790,80360418,Entire home/apt,Sawyers Arms,8,4.5,2,0.0,34.0,1.0
1574874,8371008,Private room,Wharenui,240,4.5,2,1.0,66.0,1.0
9287105,28847013,Private room,Waltham,5,3.0,2,1.0,21.0,1.0
5512359,28591973,Entire home/apt,Mona Vale,10,4.5,2,1.0,101.0,1.0
11534155,60843419,Shared room,Sumner,15,4.5,5,1.0,18.0,1.0
9929330,50621375,Shared room,Linwood East,3,4.5,4,1.0,14.0,2.0
12661065,45236495,Shared room,Woolston West,8,4.5,2,1.0,14.0,1.0
13106509,62087440,Shared room,Riccarton,3,5.0,1,1.0,18.0,1.0
3273242,16551820,Shared room,Sydenham,24,3.5,1,1.0,23.0,1.0
8921660,45858105,Shared room,Sydenham,14,5.0,2,1.0,19.0,1.0
8990723,45236495,Shared room,Ferrymead,38,4.5,2,1.0,13.0,1.0
